t # 0
v 316 1
v 317 6
v 318 7
v 319 7
v 320 9
v 321 4
v 322 9
v 323 8
v 324 3
v 325 7
v 326 3
v 327 9
v 328 0
v 329 8
v 330 8
v 331 4
v 332 6
v 333 6
v 334 6
v 335 5
v 336 3
v 337 3
v 338 8
v 339 0
v 340 8
v 341 0
v 342 2
v 343 6
v 344 0
v 345 9
v 346 0
v 347 6
v 348 0
v 349 2
v 350 8
v 351 1
v 352 6
v 353 0
v 354 6
v 355 9
v 356 8
v 357 5
v 358 5
v 359 4
v 360 9
v 361 2
v 362 6
v 363 1
v 364 7
v 365 7
v 366 7
v 367 2
v 368 1
v 369 4
v 370 7
v 371 6
v 372 4
v 373 2
v 374 6
v 375 4
v 376 2
v 377 0
v 378 8
v 379 1
v 380 3
v 381 0
v 382 8
v 383 8
v 384 3
v 385 1
v 386 4
v 387 1
v 388 5
v 389 5
v 390 0
v 391 0
v 392 3
v 393 1
v 394 7
v 395 2
v 396 1
v 397 6
v 398 9
v 399 0
v 400 4
v 401 5
v 402 0
v 403 4
v 404 0
v 405 0
v 406 8
v 407 9
v 408 4
v 409 5
v 410 6
v 411 8
v 412 3
v 413 8
v 414 4
v 415 5
v 416 1
v 417 2
v 418 0
v 419 2
v 420 4
v 421 3
v 422 7
v 423 7
v 424 2
v 425 7
v 426 1
v 427 1
v 428 9
v 429 2
v 430 4
v 431 3
v 432 5
v 433 8
v 434 7
v 435 8
v 436 0
v 437 9
v 438 4
v 439 0
v 440 9
v 441 1
v 442 1
v 443 3
v 444 9
v 445 6
v 446 1
v 447 6
v 448 0
v 449 4
v 450 7
v 451 4
v 452 2
v 453 2
v 454 9
v 455 4
v 456 5
v 457 8
v 458 5
v 459 8
v 460 3
v 461 4
v 462 8
v 463 1
v 464 9
v 465 0
v 466 3
v 467 7
v 468 1
v 469 5
v 470 3
v 471 1
v 472 3
v 473 9
v 474 9
v 475 0
v 476 7
v 477 8
v 478 7
v 479 0
v 480 2
v 481 4
v 482 2
v 483 6
v 484 9
v 485 1
v 486 6
v 487 2
v 488 1
v 489 8
v 490 8
v 491 8
v 492 3
v 493 8
v 494 1
v 495 8
v 496 5
v 497 5
v 498 1
v 499 7
v 500 8
v 501 1
v 502 2
v 503 6
v 504 4
v 505 0
v 506 7
v 507 5
v 508 3
v 509 4
v 510 6
v 511 1
v 512 5
v 513 3
v 514 6
v 515 0
v 516 7
v 517 5
v 518 1
v 519 7
v 520 0
v 521 4
v 522 1
v 523 4
v 524 3
v 525 7
v 526 7
v 527 9
v 528 7
v 529 8
v 530 4
v 531 7
v 532 4
v 533 5
v 534 2
v 535 8
v 536 1
v 537 3
v 538 8
v 539 7
v 540 4
v 541 5
v 542 5
v 543 2
v 544 0
v 545 9
v 546 1
v 547 4
v 548 1
v 549 6
v 550 3
v 551 5
v 552 1
v 553 5
v 554 2
v 555 7
v 556 5
v 557 0
v 558 6
v 559 1
v 560 1
v 561 4
v 562 1
v 563 3
v 564 2
v 565 8
v 566 4
v 567 3
v 568 0
v 569 7
v 570 3
v 571 8
v 572 4
v 573 0
v 574 9
v 575 5
v 576 4
v 577 0
v 578 1
v 579 3
v 580 8
v 581 5
v 582 7
v 583 4
v 584 6
v 585 9
v 586 3
v 587 4
v 588 4
v 589 8
v 590 0
v 591 3
v 592 3
v 593 0
v 594 2
v 595 1
v 596 4
v 597 4
v 598 3
v 599 0
v 600 0
v 601 1
v 602 8
v 603 8
v 604 1
v 605 9
v 606 6
v 607 3
v 608 3
v 609 1
v 610 6
v 611 0
v 612 2
v 613 4
v 614 5
v 615 1
v 616 5
v 617 5
v 618 5
v 619 8
v 620 8
v 621 0
v 622 8
v 623 9
v 624 4
v 625 8
v 626 5
v 627 4
v 628 7
v 629 8
v 630 2
v 631 9
v 632 8
v 633 1
v 634 3
v 635 9
v 636 1
v 637 3
v 638 9
v 639 7
v 640 5
v 641 1
v 642 2
v 643 9
v 644 9
v 645 2
v 646 1
v 647 2
v 648 3
v 649 6
v 650 8
v 651 6
v 652 6
v 653 7
v 654 7
v 655 7
v 656 0
v 657 5
v 658 1
v 659 3
v 660 5
v 661 9
v 662 3
v 663 5
v 664 6
v 665 3
v 666 7
v 667 2
v 668 2
v 669 9
v 670 1
v 671 5
v 672 2
v 673 8
v 674 4
v 675 6
v 676 9
v 677 9
v 678 7
v 679 7
v 680 4
v 681 2
v 682 3
v 683 4
v 684 2
v 685 7
v 686 7
v 687 0
v 688 0
v 689 5
v 690 0
v 691 3
v 692 3
v 693 4
v 694 5
v 695 8
v 696 3
v 697 6
v 698 9
v 699 4
v 700 2
v 701 2
v 702 1
v 703 9
v 704 1
v 705 0
v 706 7
v 707 7
v 708 8
v 709 4
v 710 4
v 711 3
v 712 2
v 713 9
v 714 6
v 715 2
v 716 9
v 717 8
v 718 7
v 719 8
v 720 1
v 721 4
v 722 9
v 723 8
v 724 7
v 725 5
v 726 3
v 727 0
v 728 7
v 729 1
v 730 5
v 731 9
v 732 5
v 733 9
v 734 0
v 735 7
v 736 6
v 737 5
v 738 9
v 739 1
v 740 4
v 741 9
v 742 7
v 743 4
v 744 5
v 745 9
v 746 7
v 747 7
v 748 2
v 749 6
v 750 9
v 751 2
v 752 6
v 753 2
v 754 6
v 755 6
v 756 7
v 757 8
v 758 2
v 759 6
v 760 7
v 761 5
v 762 7
v 763 1
v 764 1
v 765 4
v 766 6
v 767 5
v 768 0
v 769 4
v 770 3
v 771 8
v 772 7
v 773 1
v 774 7
v 775 0
v 776 0
v 777 7
v 778 1
v 779 4
v 780 6
v 781 2
v 782 8
v 783 9
v 784 3
v 785 8
v 786 7
v 787 6
v 788 0
v 789 1
v 790 9
v 791 4
v 792 1
v 793 6
v 794 2
v 795 7
v 796 9
v 797 2
v 798 8
v 799 3
v 800 5
v 801 0
v 802 0
v 803 2
v 804 0
v 805 6
v 806 5
v 807 9
v 808 4
v 809 9
v 810 0
v 811 2
v 812 9
v 813 4
v 814 1
v 815 7
v 816 0
v 817 0
v 818 1
v 819 6
v 820 6
v 821 6
v 822 9
v 823 1
v 824 0
v 825 6
v 826 2
v 827 1
v 828 1
v 829 5
v 830 6
v 831 2
v 832 2
v 833 3
v 834 5
v 835 7
v 836 5
v 837 0
v 838 4
v 839 0
v 840 6
v 841 7
v 842 9
v 843 6
v 844 3
v 845 5
v 846 1
v 847 8
v 848 4
v 849 1
v 850 8
v 851 6
v 852 7
v 853 1
v 854 5
v 855 7
v 856 2
v 857 4
v 858 5
v 859 7
v 860 1
v 861 6
v 862 6
v 863 5
v 864 8
v 865 8
v 866 4
v 867 2
v 868 1
v 869 8
v 870 2
v 871 6
v 872 2
v 873 1
v 874 6
v 875 2
v 876 2
v 877 8
v 878 9
v 879 6
v 880 5
v 881 1
v 882 4
v 883 3
v 884 5
v 885 7
v 886 5
v 887 2
v 888 7
v 889 5
v 890 0
v 891 7
v 892 2
v 893 1
v 894 9
v 895 8
v 896 9
v 897 5
v 898 6
v 899 0
v 900 7
v 901 3
v 902 6
v 903 0
v 904 9
v 905 6
v 906 3
v 907 6
v 908 9
v 909 2
v 910 6
v 911 4
v 912 8
v 913 4
v 914 4
v 915 5
v 916 0
v 917 3
v 918 2
v 919 1
v 920 4
v 921 4
v 922 4
v 923 7
v 924 5
v 925 6
v 926 6
v 927 6
v 928 3
v 929 8
v 930 6
v 931 9
v 932 1
v 933 1
v 934 8
v 935 1
v 936 7
v 937 9
v 938 5
v 939 2
v 940 6
v 941 0
v 942 2
v 943 2
v 944 3
v 945 5
v 946 0
v 947 2
v 948 1
v 949 6
v 950 2
v 951 0
v 952 2
v 953 0
v 954 6
v 955 6
v 956 6
v 957 2
v 958 6
v 959 5
v 960 5
v 961 9
v 962 7
v 963 7
v 964 6
v 965 4
v 966 4
v 967 1
v 968 2
v 969 2
v 970 7
v 971 8
v 972 7
v 973 5
v 974 0
v 975 6
v 976 5
v 977 4
v 978 6
v 979 8
v 980 3
v 981 7
v 982 7
v 983 7
v 984 9
v 985 1
v 986 9
v 987 0
v 988 4
v 989 1
v 990 3
v 991 2
v 992 2
v 993 9
v 994 8
v 995 2
v 996 1
v 997 1
v 998 6
v 999 3
e 8 5 6
e 11 4 9
e 12 6 5
e 13 9 5
e 14 0 3
e 22 7 4
e 22 13 4
e 25 9 2
e 25 19 5
e 26 6 5
e 26 9 1
e 28 9 5
e 29 3 4
e 30 3 4
e 30 6 8
e 30 26 8
e 31 20 4
e 34 25 1
e 35 24 8
e 36 2 5
e 36 14 2
e 41 37 7
e 42 27 9
e 45 11 7
e 46 7 2
e 46 13 7
e 46 14 7
e 47 10 4
e 47 38 1
e 48 39 9
e 49 23 3
e 50 5 9
e 50 42 4
e 50 44 2
e 51 11 8
e 51 18 4
e 52 13 9
e 54 3 1
e 54 10 5
e 54 19 0
e 54 38 5
e 56 12 4
e 56 49 9
e 56 54 4
e 57 54 9
e 57 55 7
e 58 26 5
e 58 41 7
e 59 44 3
e 59 52 9
e 59 58 4
e 61 42 6
e 62 14 4
e 63 13 7
e 63 14 0
e 63 24 8
e 63 27 3
e 63 52 0
e 64 24 8
e 65 7 0
e 65 27 4
e 65 28 9
e 65 38 3
e 65 46 7
e 65 52 1
e 65 60 6
e 66 27 8
e 66 29 7
e 67 21 6
e 67 42 6
e 67 57 3
e 68 9 8
e 69 30 4
e 70 21 3
e 71 7 3
e 72 40 0
e 72 67 2
e 72 71 1
e 73 48 5
e 73 54 9
e 74 0 0
e 74 13 9
e 74 51 7
e 74 57 2
e 74 61 8
e 75 6 7
e 75 46 4
e 76 10 2
e 77 22 0
e 77 48 7
e 77 53 6
e 78 0 8
e 78 3 0
e 78 21 7
e 78 32 6
e 78 45 6
e 78 53 0
e 78 64 2
e 79 20 1
e 79 63 4
e 79 77 1
e 81 13 5
e 81 63 1
e 81 66 4
e 82 23 4
e 82 41 6
e 82 46 4
e 82 72 8
e 83 16 0
e 84 39 9
e 84 62 8
e 85 31 2
e 86 22 2
e 86 52 8
e 86 55 2
e 86 71 3
e 86 85 7
e 87 83 4
e 88 16 3
e 88 20 7
e 88 28 5
e 88 30 8
e 89 56 1
e 90 7 2
e 90 31 7
e 90 77 3
e 91 8 8
e 91 83 2
e 92 36 2
e 93 36 2
e 94 14 2
e 94 46 0
e 95 2 3
e 95 39 7
e 95 41 4
e 95 46 1
e 95 47 8
e 95 76 1
e 96 2 5
e 96 94 5
e 97 43 1
e 97 68 6
e 97 78 1
e 97 92 9
e 98 25 1
e 99 1 2
e 100 44 5
e 100 47 2
e 101 8 1
e 101 53 7
e 101 69 2
e 102 76 8
e 103 2 5
e 103 31 5
e 103 70 8
e 104 6 1
e 104 77 5
e 104 79 0
e 104 87 7
e 104 92 2
e 106 28 8
e 106 34 8
e 106 50 8
e 106 68 1
e 106 90 0
e 106 95 7
e 107 15 6
e 107 47 7
e 107 95 9
e 107 98 6
e 108 30 5
e 108 60 4
e 108 95 5
e 109 74 1
e 109 82 8
e 109 98 0
e 110 86 3
e 111 52 0
e 111 58 1
e 112 14 7
e 112 31 9
e 112 97 7
e 112 108 3
e 113 67 3
e 114 48 8
e 114 49 3
e 114 62 1
e 115 19 4
e 115 49 1
e 115 75 0
e 115 78 5
e 116 58 8
e 116 81 5
e 117 16 5
e 117 60 9
e 117 65 3
e 117 107 4
e 117 111 1
e 118 36 0
e 118 38 4
e 118 74 9
e 118 92 9
e 119 47 5
e 119 51 0
e 119 64 4
e 121 3 3
e 121 20 7
e 121 55 1
e 121 75 5
e 121 87 3
e 121 88 2
e 121 91 7
e 121 93 3
e 121 120 8
e 122 12 6
e 122 75 4
e 122 84 8
e 122 100 3
e 123 6 2
e 123 19 1
e 123 57 1
e 123 84 0
e 124 9 8
e 124 52 9
e 124 53 1
e 124 63 3
e 125 47 1
e 125 60 1
e 125 91 5
e 125 105 2
e 126 71 7
e 126 74 2
e 127 29 9
e 127 82 8
e 127 109 3
e 128 86 1
e 128 88 8
e 128 97 5
e 129 65 2
e 131 54 7
e 131 62 4
e 131 110 8
e 132 17 6
e 132 55 9
e 132 71 6
e 132 89 0
e 132 108 0
e 132 116 3
e 132 125 5
e 133 29 6
e 133 49 6
e 133 102 2
e 133 125 4
e 133 130 6
e 134 119 1
e 135 44 2
e 136 44 1
e 136 55 1
e 136 68 2
e 136 69 9
e 136 130 0
e 136 131 3
e 137 23 3
e 137 37 8
e 137 38 4
e 137 98 0
e 138 19 5
e 138 23 3
e 138 30 6
e 138 44 6
e 138 103 1
e 138 111 8
e 140 61 1
e 140 117 9
e 140 123 1
e 140 135 0
e 141 28 5
e 141 56 5
e 142 23 2
e 142 55 8
e 142 56 2
e 142 74 6
e 142 77 5
e 143 61 4
e 143 64 3
e 143 106 4
e 143 121 5
e 143 127 0
e 143 134 1
e 143 141 8
e 144 64 8
e 144 88 4
e 144 95 5
e 144 121 1
e 144 128 9
e 144 130 5
e 145 29 5
e 145 37 7
e 145 71 5
e 145 91 0
e 145 93 4
e 145 94 1
e 145 130 5
e 146 17 4
e 146 48 9
e 146 73 6
e 147 6 9
e 147 77 2
e 147 132 8
e 147 139 6
e 147 144 7
e 148 2 2
e 148 10 7
e 148 24 1
e 148 53 0
e 148 100 7
e 149 48 7
e 149 50 2
e 149 138 9
e 150 15 7
e 150 72 7
e 150 141 2
e 151 19 7
e 151 29 1
e 151 74 9
e 151 135 4
e 152 4 5
e 152 99 1
e 152 101 4
e 152 119 7
e 152 127 6
e 153 12 3
e 153 48 0
e 153 54 2
e 153 63 7
e 153 86 9
e 153 100 8
e 154 7 1
e 154 72 5
e 154 80 4
e 154 95 1
e 154 111 4
e 154 122 5
e 155 59 2
e 155 62 9
e 155 71 1
e 155 93 8
e 155 115 9
e 155 144 2
e 156 10 7
e 156 51 9
e 156 142 1
e 156 152 6
e 157 8 7
e 157 9 2
e 157 69 5
e 157 126 7
e 158 13 9
e 158 68 6
e 158 74 9
e 158 76 2
e 158 120 6
e 158 142 3
e 159 27 0
e 159 28 0
e 159 54 9
e 159 93 4
e 159 112 2
e 159 136 3
e 159 141 7
e 160 32 2
e 160 49 2
e 160 56 2
e 160 103 9
e 160 110 0
e 160 124 1
e 161 4 6
e 161 8 6
e 161 13 2
e 161 21 3
e 161 22 2
e 161 43 2
e 161 99 5
e 161 116 1
e 162 20 4
e 162 118 3
e 162 157 0
e 162 161 0
e 163 35 4
e 163 49 1
e 163 61 0
e 163 72 1
e 163 97 6
e 163 106 5
e 163 117 9
e 163 124 0
e 164 70 2
e 164 83 4
e 164 120 2
e 165 0 3
e 165 6 2
e 165 12 8
e 165 18 9
e 165 56 9
e 165 118 0
e 165 164 3
e 166 16 0
e 166 85 7
e 166 117 5
e 166 144 1
e 167 47 8
e 167 73 7
e 167 74 8
e 167 108 7
e 168 10 6
e 168 36 6
e 168 105 6
e 168 126 4
e 168 136 4
e 168 155 5
e 168 158 6
e 169 14 3
e 169 39 5
e 169 48 0
e 169 64 7
e 169 65 7
e 169 79 4
e 169 84 8
e 169 90 4
e 169 113 3
e 169 118 2
e 169 154 6
e 169 164 0
e 170 51 2
e 170 109 5
e 170 153 0
e 171 15 5
e 171 25 6
e 171 99 1
e 171 113 5
e 171 114 9
e 171 117 5
e 171 148 6
e 171 155 8
e 172 9 6
e 173 18 3
e 173 20 3
e 173 43 5
e 173 55 4
e 173 70 7
e 173 82 0
e 173 125 0
e 173 154 0
e 174 14 0
e 174 21 1
e 174 65 5
e 174 134 5
e 175 28 5
e 175 32 1
e 175 57 7
e 175 114 1
e 175 132 6
e 176 6 3
e 176 11 6
e 176 28 9
e 176 29 5
e 176 46 4
e 176 59 6
e 176 79 5
e 176 89 5
e 176 92 8
e 176 156 6
e 177 9 3
e 177 82 0
e 177 160 1
e 178 6 0
e 178 30 2
e 178 67 3
e 178 136 0
e 178 139 0
e 179 23 7
e 179 55 4
e 179 61 3
e 179 79 4
e 179 135 9
e 180 21 0
e 180 80 9
e 180 89 8
e 181 34 2
e 181 45 6
e 181 49 5
e 181 78 4
e 181 141 1
e 181 144 7
e 181 150 3
e 182 30 2
e 182 52 6
e 182 55 5
e 182 73 2
e 183 48 3
e 183 116 3
e 183 163 4
e 183 168 5
e 183 173 3
e 184 9 1
e 184 47 4
e 184 123 2
e 184 135 9
e 184 142 5
e 184 158 6
e 184 172 3
e 185 3 3
e 185 48 6
e 185 54 1
e 185 91 5
e 185 115 6
e 185 135 8
e 185 157 4
e 186 29 4
e 186 91 0
e 186 125 2
e 187 3 4
e 187 32 7
e 187 36 7
e 187 41 2
e 187 91 6
e 187 113 6
e 188 39 4
e 188 74 7
e 188 88 9
e 188 128 6
e 188 167 2
e 188 176 6
e 188 187 9
e 189 153 0
e 189 183 2
e 190 7 6
e 190 76 1
e 191 30 9
e 191 57 7
e 191 110 6
e 191 126 9
e 192 19 6
e 192 68 9
e 192 79 1
e 192 131 6
e 192 140 9
e 192 168 8
e 193 60 8
e 193 110 4
e 193 125 4
e 193 145 1
e 194 26 1
e 194 43 8
e 194 61 1
e 194 84 5
e 194 95 6
e 194 183 8
e 195 8 2
e 195 23 0
e 195 45 6
e 195 65 4
e 195 86 6
e 195 173 4
e 195 180 9
e 196 40 6
e 196 100 3
e 196 178 6
e 196 180 5
e 196 188 3
e 196 194 6
e 197 103 4
e 197 107 2
e 198 72 9
e 198 118 6
e 198 180 0
e 199 4 5
e 199 24 4
e 199 25 8
e 199 28 5
e 199 65 3
e 199 113 9
e 199 135 1
e 199 154 1
e 199 156 0
e 199 167 7
e 200 4 1
e 200 39 2
e 200 50 9
e 200 59 0
e 200 66 3
e 200 125 1
e 200 158 6
e 200 162 0
e 200 184 4
e 200 188 5
e 201 5 1
e 201 66 0
e 201 76 9
e 201 115 0
e 201 159 6
e 202 10 8
e 202 100 5
e 202 193 8
e 203 8 1
e 203 21 4
e 203 55 4
e 203 116 9
e 203 144 1
e 203 146 7
e 204 188 4
e 204 192 9
e 204 194 8
e 205 11 3
e 205 81 6
e 205 87 1
e 205 96 2
e 205 104 4
e 205 125 1
e 205 153 7
e 205 160 1
e 206 8 6
e 206 11 2
e 206 34 3
e 206 37 1
e 206 57 9
e 206 62 2
e 206 68 7
e 206 70 4
e 206 94 0
e 206 96 1
e 206 98 2
e 206 116 9
e 206 186 3
e 207 5 7
e 207 50 8
e 207 85 2
e 207 89 5
e 207 121 9
e 207 138 3
e 207 157 6
e 207 178 6
e 208 7 8
e 208 85 1
e 208 92 4
e 208 139 8
e 208 176 7
e 209 23 5
e 209 29 2
e 209 60 0
e 209 117 4
e 209 160 1
e 209 198 9
e 210 22 8
e 210 92 1
e 210 109 9
e 210 117 4
e 210 166 0
e 210 205 8
e 211 6 4
e 211 27 5
e 211 29 4
e 211 44 1
e 211 52 1
e 211 76 6
e 211 90 6
e 211 145 8
e 211 162 1
e 212 3 1
e 212 52 6
e 212 56 1
e 212 57 9
e 212 92 1
e 212 101 7
e 212 130 0
e 212 134 9
e 212 180 0
e 212 185 2
e 212 191 9
e 213 4 8
e 213 5 1
e 213 31 2
e 213 77 8
e 213 108 3
e 213 122 4
e 213 142 6
e 213 156 0
e 214 34 7
e 214 46 4
e 214 109 6
e 214 132 9
e 214 137 9
e 215 90 7
e 215 131 0
e 215 155 2
e 215 174 4
e 216 92 7
e 216 133 5
e 216 152 8
e 217 21 8
e 217 91 4
e 217 101 0
e 217 112 2
e 217 174 4
e 217 183 1
e 218 6 2
e 218 42 1
e 218 50 8
e 218 134 2
e 218 167 0
e 218 194 0
e 218 202 7
e 218 214 3
e 219 1 9
e 219 8 8
e 219 19 6
e 219 43 9
e 219 61 3
e 219 66 4
e 219 91 3
e 219 106 4
e 219 173 9
e 220 0 9
e 220 79 8
e 220 121 5
e 220 135 6
e 220 170 4
e 221 140 6
e 221 159 0
e 221 194 8
e 222 1 4
e 222 8 6
e 222 27 8
e 222 55 0
e 222 60 5
e 222 64 4
e 222 186 1
e 223 38 0
e 223 44 4
e 223 62 9
e 223 64 1
e 223 86 3
e 223 99 0
e 223 109 6
e 223 110 9
e 223 122 4
e 223 140 4
e 223 166 4
e 223 178 3
e 223 222 4
e 224 1 4
e 224 5 6
e 224 14 4
e 224 102 4
e 224 119 9
e 224 147 6
e 224 152 3
e 224 204 5
e 224 214 9
e 225 0 5
e 225 2 1
e 225 5 3
e 225 32 5
e 225 63 1
e 225 91 5
e 225 104 6
e 225 185 8
e 226 27 1
e 226 30 5
e 226 52 0
e 226 85 0
e 226 111 5
e 226 116 5
e 226 123 8
e 226 125 8
e 226 153 7
e 226 163 8
e 226 165 8
e 226 199 5
e 227 29 9
e 227 86 4
e 227 194 0
e 228 12 4
e 228 141 1
e 228 149 8
e 228 201 2
e 228 209 0
e 229 5 9
e 229 18 0
e 229 21 6
e 229 28 4
e 229 31 4
e 229 49 0
e 229 123 5
e 229 141 1
e 229 192 9
e 230 10 9
e 230 11 0
e 230 34 3
e 230 46 8
e 230 104 0
e 230 137 5
e 230 156 1
e 230 162 2
e 230 192 9
e 230 204 8
e 230 207 7
e 231 8 3
e 231 30 3
e 231 41 8
e 231 150 1
e 232 180 3
e 232 211 6
e 232 218 2
e 232 228 7
e 233 9 8
e 233 46 1
e 233 61 3
e 233 117 6
e 233 132 0
e 233 219 2
e 234 0 6
e 234 40 7
e 234 65 4
e 234 105 5
e 234 116 0
e 234 140 3
e 234 157 8
e 234 187 3
e 235 16 3
e 235 51 7
e 235 59 2
e 235 89 2
e 235 99 3
e 235 104 0
e 236 3 5
e 236 25 2
e 236 34 2
e 236 51 1
e 236 54 5
e 236 74 8
e 236 113 6
e 236 129 0
e 236 131 1
e 236 133 4
e 237 77 5
e 237 93 2
e 237 132 7
e 237 170 7
e 237 209 4
e 237 224 1
e 237 227 9
e 238 210 3
e 238 217 2
e 238 225 2
e 238 234 6
e 239 30 1
e 239 51 5
e 239 53 1
e 239 68 1
e 239 93 4
e 239 118 1
e 239 208 3
e 239 237 8
e 240 36 1
e 240 74 4
e 240 162 2
e 240 174 6
e 240 198 6
e 240 199 4
e 240 232 0
e 241 63 8
e 241 141 2
e 241 151 0
e 241 176 5
e 241 184 2
e 241 211 7
e 241 214 2
e 241 229 3
e 242 16 3
e 242 107 2
e 242 126 0
e 242 215 1
e 243 59 0
e 243 75 9
e 243 109 8
e 243 131 2
e 243 171 9
e 243 216 0
e 243 234 1
e 243 236 7
e 244 1 9
e 244 80 2
e 244 81 1
e 244 161 6
e 244 163 8
e 244 221 8
e 244 240 6
e 245 32 2
e 245 43 4
e 245 74 8
e 245 181 1
e 245 182 6
e 246 11 0
e 246 32 2
e 246 35 8
e 246 50 6
e 247 9 6
e 247 47 9
e 247 53 0
e 247 57 5
e 247 91 0
e 247 97 5
e 247 140 7
e 247 213 3
e 247 232 5
e 248 14 2
e 248 31 1
e 248 65 8
e 248 70 8
e 248 74 1
e 248 91 1
e 248 156 7
e 248 170 8
e 248 189 3
e 248 202 0
e 248 220 8
e 248 234 6
e 249 6 8
e 249 54 9
e 250 13 7
e 250 47 3
e 250 51 5
e 250 79 5
e 250 96 6
e 250 120 7
e 250 129 1
e 250 206 5
e 250 243 0
e 251 23 4
e 251 28 0
e 251 114 3
e 251 175 4
e 251 191 8
e 251 212 5
e 251 236 4
e 252 52 0
e 252 58 3
e 252 76 9
e 252 81 3
e 252 87 7
e 252 94 2
e 252 149 7
e 252 162 6
e 252 174 1
e 253 30 4
e 253 67 3
e 253 81 0
e 253 87 6
e 253 194 3
e 254 14 6
e 254 28 5
e 254 74 2
e 254 82 6
e 254 114 0
e 254 118 2
e 254 140 7
e 254 171 9
e 254 185 8
e 254 196 2
e 254 207 4
e 254 231 3
e 255 0 7
e 255 102 5
e 255 149 5
e 255 183 4
e 255 217 2
e 256 43 5
e 256 58 1
e 256 127 6
e 256 134 6
e 256 158 0
e 256 228 7
e 257 17 7
e 257 21 8
e 257 40 1
e 257 89 1
e 257 123 1
e 257 135 8
e 257 160 9
e 258 0 1
e 258 39 4
e 258 59 7
e 258 69 2
e 258 111 9
e 258 124 4
e 258 135 2
e 258 138 7
