t # 0
v 217 5
v 218 4
v 219 3
v 220 1
v 221 7
v 222 4
v 223 1
v 224 1
v 225 8
v 226 5
v 227 2
v 228 1
v 229 2
v 230 2
v 231 0
v 232 1
v 233 0
v 234 9
v 235 0
v 236 2
v 237 4
v 238 5
v 239 8
v 240 6
v 241 6
v 242 7
v 243 0
v 244 5
v 245 9
v 246 4
v 247 3
v 248 5
v 249 2
v 250 6
v 251 2
v 252 6
v 253 7
v 254 6
v 255 9
v 256 0
v 257 3
v 258 5
v 259 7
v 260 3
v 261 5
v 262 3
v 263 9
v 264 3
v 265 2
v 266 9
v 267 8
v 268 3
v 269 3
v 270 0
v 271 9
v 272 8
v 273 8
v 274 2
v 275 1
v 276 4
v 277 2
v 278 4
v 279 1
v 280 4
v 281 8
v 282 5
v 283 8
v 284 7
v 285 1
v 286 9
v 287 8
v 288 8
v 289 6
v 290 2
v 291 2
v 292 8
v 293 8
v 294 3
v 295 9
v 296 4
v 297 8
v 298 8
v 299 5
v 300 2
v 301 0
v 302 4
v 303 7
v 304 7
v 305 6
v 306 1
v 307 7
v 308 4
v 309 7
v 310 2
v 311 8
v 312 9
v 313 7
v 314 2
v 315 8
v 316 6
v 317 8
v 318 6
v 319 0
v 320 6
v 321 9
v 322 7
v 323 2
v 324 2
v 325 3
v 326 1
v 327 1
v 328 4
v 329 7
v 330 2
v 331 6
v 332 6
v 333 5
v 334 6
v 335 2
v 336 5
v 337 8
v 338 7
v 339 8
v 340 8
v 341 7
v 342 3
v 343 9
v 344 8
v 345 3
v 346 6
v 347 6
v 348 3
v 349 2
v 350 1
v 351 8
v 352 3
v 353 7
v 354 1
v 355 9
v 356 8
v 357 9
v 358 7
v 359 1
v 360 7
v 361 3
v 362 7
v 363 0
v 364 6
v 365 7
v 366 4
v 367 2
v 368 1
v 369 5
v 370 1
v 371 9
v 372 8
v 373 3
v 374 9
v 375 1
v 376 3
v 377 3
v 378 3
v 379 7
v 380 4
v 381 5
v 382 7
v 383 0
v 384 6
v 385 8
v 386 4
v 387 8
v 388 8
v 389 2
v 390 0
v 391 1
v 392 0
v 393 7
v 394 8
v 395 9
v 396 6
v 397 1
v 398 5
v 399 1
v 400 1
v 401 8
v 402 3
v 403 6
v 404 1
v 405 9
v 406 2
v 407 5
v 408 1
v 409 0
v 410 1
v 411 0
v 412 3
v 413 5
v 414 7
v 415 5
v 416 4
v 417 6
v 418 1
v 419 7
v 420 1
v 421 7
v 422 1
v 423 5
v 424 2
v 425 2
v 426 3
v 427 6
v 428 0
v 429 6
v 430 4
v 431 4
v 432 6
v 433 3
v 434 1
v 435 4
v 436 5
v 437 8
v 438 4
v 439 0
v 440 9
v 441 4
v 442 2
v 443 2
v 444 4
v 445 6
v 446 3
v 447 2
v 448 7
v 449 7
v 450 4
v 451 3
v 452 8
v 453 0
v 454 3
v 455 8
v 456 0
v 457 5
v 458 6
v 459 4
v 460 4
v 461 3
v 462 2
v 463 3
v 464 0
v 465 6
v 466 3
v 467 9
v 468 5
v 469 0
v 470 1
v 471 5
v 472 3
v 473 8
v 474 7
v 475 7
v 476 9
v 477 8
v 478 3
v 479 2
v 480 4
v 481 4
v 482 3
v 483 6
v 484 2
v 485 9
v 486 6
v 487 5
v 488 6
v 489 4
v 490 1
v 491 5
v 492 3
v 493 5
v 494 6
v 495 5
v 496 2
v 497 0
v 498 0
v 499 6
v 500 9
v 501 5
v 502 0
v 503 2
v 504 2
v 505 7
v 506 8
v 507 5
v 508 9
v 509 7
v 510 2
v 511 5
v 512 3
v 513 9
v 514 4
v 515 2
v 516 9
v 517 5
v 518 0
v 519 2
v 520 8
v 521 7
v 522 9
v 523 6
v 524 3
v 525 8
v 526 5
v 527 7
v 528 3
v 529 1
v 530 3
v 531 0
v 532 7
v 533 3
v 534 0
v 535 1
v 536 6
v 537 6
v 538 6
v 539 7
v 540 1
v 541 5
v 542 8
v 543 7
v 544 0
v 545 9
v 546 5
v 547 6
v 548 0
v 549 8
v 550 2
v 551 4
v 552 5
v 553 3
v 554 1
v 555 0
v 556 2
v 557 1
v 558 8
v 559 5
v 560 5
v 561 4
v 562 0
v 563 8
v 564 6
v 565 8
v 566 6
v 567 5
v 568 8
v 569 0
v 570 9
v 571 2
v 572 0
v 573 8
v 574 0
v 575 9
v 576 3
v 577 4
v 578 6
v 579 6
v 580 1
v 581 9
v 582 2
v 583 7
v 584 5
v 585 7
v 586 2
v 587 2
v 588 8
v 589 1
v 590 7
v 591 7
v 592 1
v 593 2
v 594 7
v 595 5
v 596 3
v 597 1
v 598 3
v 599 9
v 600 4
v 601 0
v 602 8
v 603 2
v 604 5
v 605 3
v 606 6
v 607 2
v 608 5
v 609 9
v 610 2
v 611 8
v 612 9
v 613 4
v 614 9
v 615 2
v 616 0
v 617 2
v 618 3
v 619 1
v 620 4
v 621 4
v 622 0
v 623 7
v 624 9
v 625 7
v 626 6
v 627 2
v 628 6
v 629 2
v 630 2
v 631 7
v 632 7
v 633 3
v 634 2
v 635 9
v 636 8
v 637 1
v 638 0
v 639 9
v 640 7
v 641 4
v 642 2
v 643 6
v 644 0
v 645 8
v 646 2
v 647 4
v 648 3
v 649 2
v 650 9
v 651 2
v 652 4
v 653 8
v 654 5
v 655 0
v 656 0
v 657 2
v 658 4
v 659 4
v 660 9
v 661 6
v 662 5
v 663 1
v 664 0
v 665 2
v 666 1
v 667 2
v 668 3
v 669 2
v 670 4
v 671 4
v 672 4
v 673 1
v 674 4
v 675 3
v 676 2
v 677 3
v 678 9
v 679 5
v 680 2
v 681 9
v 682 2
v 683 9
v 684 9
v 685 2
v 686 7
v 687 8
v 688 4
v 689 2
v 690 6
v 691 2
v 692 8
v 693 4
v 694 9
v 695 2
v 696 8
v 697 7
v 698 3
v 699 1
v 700 4
v 701 4
v 702 0
v 703 3
v 704 6
v 705 2
v 706 6
v 707 6
v 708 0
v 709 5
v 710 6
v 711 8
v 712 3
v 713 0
v 714 0
v 715 7
v 716 1
v 717 0
v 718 6
v 719 2
v 720 8
v 721 8
v 722 7
v 723 5
v 724 9
v 725 4
v 726 5
v 727 2
v 728 2
v 729 7
v 730 7
v 731 0
v 732 8
v 733 3
v 734 2
v 735 8
v 736 0
v 737 4
v 738 6
v 739 9
v 740 8
v 741 5
v 742 4
v 743 5
v 744 6
v 745 4
v 746 0
v 747 6
v 748 2
v 749 5
v 750 0
v 751 2
v 752 5
v 753 0
v 754 8
v 755 2
v 756 9
v 757 8
v 758 3
v 759 3
v 760 5
v 761 6
v 762 2
v 763 2
v 764 2
v 765 9
v 766 7
v 767 1
v 768 3
v 769 5
v 770 3
v 771 6
v 772 8
v 773 3
v 774 6
v 775 3
v 776 8
v 777 4
v 778 8
v 779 9
v 780 2
v 781 8
v 782 9
v 783 3
v 784 9
v 785 9
v 786 0
v 787 1
v 788 7
v 789 3
v 790 9
v 791 8
v 792 5
v 793 6
v 794 9
v 795 9
v 796 9
v 797 2
v 798 3
v 799 8
v 800 1
v 801 7
v 802 0
v 803 8
v 804 2
v 805 5
v 806 2
v 807 8
v 808 4
v 809 8
v 810 6
v 811 3
v 812 4
v 813 3
v 814 1
v 815 9
v 816 6
v 817 5
v 818 8
v 819 9
v 820 7
v 821 9
v 822 6
v 823 8
v 824 8
v 825 9
v 826 5
v 827 1
v 828 1
v 829 5
v 830 2
v 831 1
v 832 3
v 833 7
v 834 0
v 835 8
v 836 3
v 837 4
v 838 4
v 839 1
v 840 2
v 841 9
v 842 6
v 843 2
v 844 3
v 845 2
v 846 0
v 847 1
v 848 6
v 849 2
v 850 5
v 851 2
v 852 7
v 853 7
v 854 1
v 855 3
v 856 0
v 857 0
v 858 9
v 859 9
v 860 2
v 861 8
v 862 3
v 863 1
v 864 6
v 865 8
v 866 0
v 867 4
v 868 4
v 869 7
v 870 4
v 871 0
v 872 0
v 873 2
v 874 3
v 875 0
v 876 8
v 877 3
v 878 4
v 879 2
v 880 8
v 881 4
v 882 1
v 883 5
v 884 8
v 885 2
v 886 9
v 887 8
v 888 2
v 889 6
v 890 5
v 891 1
v 892 7
v 893 2
v 894 0
v 895 4
v 896 4
v 897 6
v 898 9
v 899 7
v 900 9
v 901 9
v 902 3
v 903 7
v 904 7
v 905 1
v 906 8
v 907 9
v 908 1
v 909 9
v 910 2
v 911 3
v 912 1
v 913 9
v 914 9
v 915 3
v 916 5
v 917 6
v 918 0
v 919 4
v 920 2
v 921 6
v 922 0
v 923 9
v 924 6
v 925 6
v 926 6
v 927 9
v 928 9
v 929 6
v 930 2
v 931 6
v 932 4
v 933 7
v 934 8
v 935 1
v 936 7
v 937 1
v 938 8
v 939 7
v 940 8
v 941 2
v 942 7
v 943 6
v 944 8
v 945 3
v 946 8
v 947 8
v 948 5
v 949 1
v 950 2
v 951 0
v 952 2
v 953 2
v 954 9
v 955 5
v 956 1
v 957 8
v 958 9
v 959 9
v 960 1
v 961 6
v 962 7
v 963 9
v 964 2
v 965 1
v 966 8
v 967 5
v 968 2
v 969 0
v 970 9
v 971 9
v 972 4
v 973 3
v 974 8
v 975 6
v 976 4
v 977 8
v 978 5
v 979 0
v 980 7
v 981 5
v 982 5
v 983 9
v 984 4
v 985 6
v 986 9
v 987 8
v 988 6
v 989 5
v 990 5
v 991 5
v 992 2
v 993 1
v 994 7
v 995 5
v 996 4
v 997 8
v 998 9
v 999 8
v 1000 2
v 1001 8
v 1002 7
v 1003 0
v 1004 4
v 1005 9
v 1006 6
v 1007 9
v 1008 8
v 1009 6
v 1010 5
v 1011 1
v 1012 4
v 1013 4
v 1014 8
v 1015 3
v 1016 4
v 1017 3
v 1018 5
v 1019 8
v 1020 6
v 1021 8
v 1022 6
v 1023 2
v 1024 5
v 1025 7
v 1026 6
v 1027 1
v 1028 3
v 1029 2
v 1030 4
v 1031 9
v 1032 6
v 1033 5
v 1034 9
v 1035 2
v 1036 2
v 1037 9
v 1038 6
v 1039 5
v 1040 1
v 1041 1
v 1042 8
v 1043 3
v 1044 4
v 1045 0
v 1046 2
v 1047 9
v 1048 1
v 1049 8
v 1050 5
v 1051 8
v 1052 3
v 1053 4
v 1054 8
v 1055 6
v 1056 1
v 1057 1
v 1058 5
v 1059 3
v 1060 7
v 1061 4
v 1062 4
v 1063 6
v 1064 1
v 1065 4
v 1066 0
v 1067 8
v 1068 8
v 1069 1
v 1070 7
v 1071 1
v 1072 8
v 1073 5
v 1074 6
v 1075 1
v 1076 3
v 1077 0
v 1078 2
v 1079 9
v 1080 3
v 1081 0
v 1082 9
v 1083 3
v 1084 8
v 1085 3
v 1086 0
v 1087 2
v 1088 8
v 1089 5
v 1090 9
v 1091 2
v 1092 1
v 1093 5
v 1094 1
v 1095 0
v 1096 0
v 1097 5
v 1098 2
v 1099 0
v 1100 2
v 1101 3
v 1102 8
v 1103 6
v 1104 7
v 1105 7
v 1106 8
v 1107 6
v 1108 1
v 1109 7
v 1110 7
v 1111 6
v 1112 1
v 1113 4
v 1114 2
v 1115 6
v 1116 5
v 1117 9
v 1118 7
v 1119 7
v 1120 2
v 1121 0
v 1122 4
v 1123 3
v 1124 1
v 1125 3
v 1126 2
v 1127 1
v 1128 9
v 1129 4
v 1130 8
v 1131 2
v 1132 8
v 1133 8
v 1134 1
v 1135 3
v 1136 8
v 1137 2
v 1138 6
v 1139 9
v 1140 9
v 1141 6
v 1142 6
v 1143 8
v 1144 2
v 1145 8
v 1146 2
v 1147 6
v 1148 9
v 1149 4
v 1150 8
v 1151 7
v 1152 6
v 1153 3
v 1154 5
v 1155 4
v 1156 9
v 1157 6
v 1158 6
v 1159 2
v 1160 1
v 1161 5
v 1162 7
v 1163 1
v 1164 6
v 1165 2
v 1166 8
v 1167 7
v 1168 1
v 1169 9
v 1170 6
v 1171 1
v 1172 6
v 1173 4
v 1174 9
v 1175 0
v 1176 2
v 1177 1
v 1178 4
v 1179 7
v 1180 0
v 1181 7
v 1182 8
v 1183 6
v 1184 4
v 1185 0
v 1186 8
v 1187 5
v 1188 6
v 1189 3
v 1190 3
v 1191 0
v 1192 1
v 1193 4
v 1194 8
v 1195 5
v 1196 4
v 1197 8
v 1198 0
v 1199 9
v 1200 0
v 1201 3
v 1202 7
v 1203 0
v 1204 7
v 1205 1
v 1206 7
v 1207 4
v 1208 3
v 1209 5
v 1210 6
v 1211 7
v 1212 9
v 1213 9
v 1214 8
v 1215 2
v 1216 2
v 1217 8
v 1218 2
v 1219 1
v 1220 2
v 1221 0
v 1222 0
v 1223 7
v 1224 3
v 1225 3
v 1226 1
v 1227 9
v 1228 7
v 1229 7
v 1230 2
v 1231 6
v 1232 3
v 1233 1
v 1234 3
v 1235 8
v 1236 0
v 1237 6
v 1238 4
v 1239 8
v 1240 8
v 1241 9
v 1242 8
v 1243 1
v 1244 0
v 1245 9
v 1246 8
v 1247 5
v 1248 1
v 1249 0
v 1250 6
v 1251 6
v 1252 6
v 1253 9
v 1254 9
v 1255 6
v 1256 7
v 1257 5
v 1258 1
v 1259 3
v 1260 2
v 1261 0
v 1262 2
v 1263 7
v 1264 6
v 1265 8
v 1266 6
v 1267 0
v 1268 1
v 1269 1
v 1270 1
v 1271 4
v 1272 9
v 1273 9
v 1274 1
v 1275 4
v 1276 2
v 1277 3
v 1278 8
v 1279 6
v 1280 2
v 1281 5
v 1282 8
v 1283 3
v 1284 5
v 1285 2
v 1286 3
v 1287 8
v 1288 0
v 1289 9
v 1290 2
v 1291 5
v 1292 0
v 1293 7
v 1294 4
v 1295 6
v 1296 9
v 1297 7
v 1298 3
v 1299 5
v 1300 0
v 1301 9
v 1302 1
v 1303 9
v 1304 1
v 1305 4
v 1306 2
v 1307 5
v 1308 7
v 1309 9
v 1310 2
v 1311 0
v 1312 3
v 1313 5
v 1314 6
v 1315 7
v 1316 4
v 1317 5
v 1318 6
v 1319 7
v 1320 9
v 1321 4
v 1322 9
v 1323 4
v 1324 5
v 1325 3
v 1326 8
v 1327 8
v 1328 9
v 1329 3
v 1330 3
v 1331 6
v 1332 9
v 1333 6
v 1334 6
v 1335 2
v 1336 1
v 1337 1
v 1338 2
v 1339 8
v 1340 8
v 1341 2
v 1342 7
v 1343 9
v 1344 1
v 1345 2
v 1346 5
v 1347 4
v 1348 2
v 1349 2
v 1350 3
v 1351 3
v 1352 4
v 1353 4
v 1354 2
v 1355 3
v 1356 2
v 1357 2
v 1358 9
v 1359 2
v 1360 2
v 1361 2
v 1362 1
v 1363 3
v 1364 1
v 1365 2
v 1366 3
v 1367 1
v 1368 6
v 1369 0
v 1370 6
v 1371 6
v 1372 1
v 1373 0
v 1374 1
v 1375 1
v 1376 0
v 1377 6
v 1378 4
v 1379 4
v 1380 9
v 1381 9
v 1382 5
v 1383 0
v 1384 9
v 1385 2
v 1386 8
v 1387 5
v 1388 2
v 1389 0
v 1390 8
v 1391 9
v 1392 1
v 1393 7
v 1394 1
v 1395 7
v 1396 5
v 1397 2
v 1398 7
v 1399 0
v 1400 6
v 1401 8
v 1402 9
v 1403 3
v 1404 3
v 1405 4
v 1406 8
v 1407 7
v 1408 5
v 1409 4
v 1410 8
v 1411 7
v 1412 7
v 1413 4
v 1414 0
v 1415 2
v 1416 2
v 1417 7
v 1418 8
v 1419 8
v 1420 3
v 1421 2
v 1422 9
v 1423 3
v 1424 8
v 1425 6
v 1426 8
v 1427 5
v 1428 9
v 1429 8
v 1430 2
v 1431 4
v 1432 9
v 1433 5
v 1434 9
v 1435 5
v 1436 6
v 1437 5
v 1438 1
v 1439 1
v 1440 3
v 1441 0
v 1442 1
v 1443 5
v 1444 4
v 1445 8
v 1446 3
v 1447 9
v 1448 9
v 1449 9
v 1450 6
v 1451 9
v 1452 8
v 1453 7
v 1454 0
v 1455 9
v 1456 4
v 1457 9
v 1458 9
v 1459 2
v 1460 5
v 1461 1
v 1462 0
v 1463 1
v 1464 4
v 1465 0
v 1466 6
v 1467 0
v 1468 9
v 1469 2
v 1470 0
v 1471 6
v 1472 1
v 1473 0
v 1474 6
v 1475 5
v 1476 6
v 1477 2
v 1478 1
v 1479 9
v 1480 9
v 1481 8
v 1482 4
v 1483 5
v 1484 0
v 1485 7
v 1486 1
v 1487 9
v 1488 6
v 1489 5
v 1490 3
v 1491 4
v 1492 3
v 1493 6
v 1494 7
v 1495 7
v 1496 1
v 1497 8
v 1498 3
v 1499 7
e 7 3 4
e 15 14 2
e 16 0 6
e 18 8 4
e 19 8 2
e 22 3 2
e 25 10 9
e 27 22 1
e 29 4 3
e 29 10 6
e 32 15 3
e 34 27 7
e 35 5 5
e 37 8 7
e 38 2 3
e 40 24 6
e 41 37 6
e 42 32 1
e 43 16 4
e 44 30 6
e 45 16 9
e 45 25 0
e 46 18 9
e 47 28 5
e 48 28 0
e 49 31 5
e 49 38 9
e 52 20 7
e 53 26 3
e 55 1 0
e 55 15 8
e 55 32 5
e 57 0 1
e 58 27 7
e 59 24 3
e 59 29 1
e 62 13 3
e 62 46 5
e 64 13 3
e 64 20 9
e 64 58 9
e 65 23 1
e 65 56 0
e 67 16 6
e 68 27 0
e 68 46 9
e 69 27 2
e 70 4 8
e 73 9 0
e 74 32 8
e 74 54 5
e 75 2 3
e 75 15 5
e 75 29 8
e 76 42 4
e 77 35 3
e 78 46 1
e 78 50 0
e 78 62 8
e 79 25 6
e 80 4 9
e 82 1 9
e 82 21 3
e 83 72 9
e 84 65 5
e 85 37 5
e 85 47 9
e 85 60 9
e 86 74 6
e 86 76 9
e 87 7 4
e 87 49 3
e 88 37 2
e 88 70 7
e 88 73 7
e 91 1 1
e 91 10 9
e 92 26 1
e 92 51 9
e 93 16 8
e 93 29 8
e 93 83 7
e 93 87 6
e 95 76 9
e 95 81 0
e 95 82 7
e 96 31 5
e 96 55 1
e 96 95 1
e 97 34 9
e 97 50 9
e 97 56 6
e 97 76 5
e 97 89 6
e 98 19 7
e 98 72 1
e 98 90 2
e 99 55 2
e 100 14 2
e 100 20 8
e 101 1 6
e 101 43 4
e 103 13 5
e 103 31 6
e 103 78 0
e 104 1 3
e 104 28 6
e 104 89 4
e 105 81 8
e 105 104 0
e 106 1 5
e 106 29 0
e 107 46 1
e 110 4 4
e 111 5 9
e 111 83 8
e 111 92 7
e 111 101 5
e 112 87 4
e 112 95 2
e 113 20 8
e 113 35 3
e 114 17 3
e 114 56 6
e 114 61 9
e 116 2 9
e 116 21 3
e 116 109 5
e 117 32 5
e 117 76 9
e 118 17 5
e 118 52 6
e 118 78 2
e 119 11 6
e 119 51 2
e 119 90 3
e 119 92 3
e 119 108 2
e 120 74 2
e 120 81 4
e 120 108 8
e 121 51 7
e 122 63 5
e 123 83 5
e 124 55 1
e 124 98 5
e 125 16 9
e 125 55 0
e 125 60 2
e 125 70 4
e 126 51 5
e 126 57 5
e 126 75 9
e 126 93 8
e 127 8 0
e 127 53 8
e 129 2 9
e 129 8 2
e 129 83 9
e 129 92 2
e 130 32 1
e 130 38 3
e 130 48 0
e 131 3 3
e 131 15 6
e 131 77 8
e 132 83 9
e 133 68 6
e 134 18 1
e 134 64 3
e 134 85 4
e 135 4 5
e 136 47 4
e 136 104 0
e 136 119 3
e 137 16 3
e 137 62 1
e 137 68 9
e 137 91 1
e 137 94 9
e 137 102 6
e 138 27 5
e 138 62 5
e 138 99 1
e 138 109 6
e 139 61 3
e 139 62 3
e 139 106 8
e 140 69 6
e 140 86 1
e 140 121 8
e 141 10 8
e 141 30 4
e 141 52 8
e 141 63 1
e 141 106 6
e 141 131 9
e 142 6 2
e 142 11 4
e 142 43 7
e 142 80 6
e 142 92 9
e 142 97 3
e 142 107 6
e 143 49 3
e 143 84 8
e 143 86 3
e 143 113 3
e 143 132 2
e 144 26 8
e 145 81 5
e 146 106 5
e 146 116 7
e 147 51 9
e 148 6 0
e 148 105 5
e 149 17 7
e 149 31 4
e 149 76 3
e 150 30 3
e 151 34 1
e 151 55 6
e 151 90 5
e 152 85 1
e 152 98 7
e 152 104 5
e 153 14 1
e 153 114 1
e 154 100 6
e 155 0 7
e 155 75 7
e 155 124 3
e 156 3 8
e 156 9 9
e 156 57 5
e 156 131 3
e 156 143 7
e 157 27 7
e 157 39 1
e 157 46 0
e 157 108 3
e 158 122 9
e 158 144 0
e 159 126 1
e 160 82 5
e 160 113 6
e 161 65 8
e 161 70 0
e 161 81 6
e 161 83 2
e 161 103 0
e 162 34 3
e 162 105 2
e 162 121 1
e 163 10 5
e 163 20 1
e 163 43 3
e 163 65 8
e 163 70 9
e 163 162 9
e 164 104 3
e 164 109 8
e 164 118 7
e 165 25 4
e 165 49 5
e 165 110 1
e 166 38 7
e 166 50 9
e 166 59 4
e 166 64 6
e 166 80 2
e 166 83 7
e 167 148 2
e 168 1 5
e 168 8 2
e 168 52 4
e 169 42 0
e 169 77 5
e 169 86 8
e 170 37 2
e 170 44 9
e 170 96 0
e 170 123 3
e 170 148 8
e 170 156 6
e 171 10 0
e 171 21 1
e 171 58 1
e 171 110 7
e 171 129 4
e 171 135 9
e 172 39 5
e 172 64 5
e 172 151 4
e 173 59 6
e 173 66 0
e 173 87 5
e 173 115 8
e 173 128 6
e 173 157 6
e 174 19 2
e 174 89 3
e 174 99 1
e 174 109 2
e 174 116 0
e 174 129 0
e 174 152 9
e 174 164 4
e 174 169 2
e 175 6 9
e 175 100 6
e 175 118 4
e 175 137 9
e 175 142 7
e 175 151 0
e 176 3 3
e 176 136 9
e 176 170 2
e 177 44 5
e 177 84 0
e 177 139 3
e 177 170 8
e 178 24 6
e 178 54 8
e 178 67 9
e 178 176 0
e 179 17 6
e 179 50 6
e 180 75 4
e 180 110 0
e 180 148 4
e 181 18 2
e 181 129 5
e 183 28 5
e 183 43 8
e 183 108 1
e 183 168 0
e 184 73 0
e 184 144 4
e 185 4 4
e 186 60 2
e 187 38 4
e 187 79 8
e 187 81 2
e 187 141 1
e 187 153 3
e 188 12 4
e 188 60 2
e 188 64 0
e 188 138 9
e 189 81 7
e 189 87 1
e 189 110 5
e 190 12 4
e 190 74 5
e 190 112 6
e 190 115 9
e 190 154 0
e 190 163 7
e 191 9 1
e 191 151 3
e 191 177 0
e 192 39 7
e 192 84 3
e 192 97 0
e 192 144 6
e 192 154 6
e 192 164 8
e 193 2 7
e 193 56 9
e 194 30 5
e 194 180 7
e 195 22 8
e 195 140 0
e 195 162 8
e 196 19 5
e 196 47 2
e 196 121 5
e 196 156 3
e 196 168 1
e 196 194 5
e 197 40 3
e 197 70 5
e 197 71 6
e 197 96 1
e 197 122 4
e 198 22 1
e 198 94 4
e 198 105 7
e 198 114 0
e 198 120 8
e 198 153 7
e 198 161 8
e 198 168 6
e 199 54 1
e 199 126 8
e 199 178 9
e 199 189 6
e 200 28 2
e 200 149 0
e 201 10 2
e 201 100 8
e 201 143 7
e 201 175 4
e 201 178 7
e 201 184 2
e 201 187 0
e 202 31 8
e 202 57 0
e 202 88 9
e 202 136 5
e 202 150 1
e 202 162 5
e 202 168 2
e 202 191 9
e 202 201 6
e 203 74 3
e 203 125 7
e 203 163 6
e 203 179 5
e 204 9 8
e 204 154 0
e 205 31 7
e 205 59 7
e 205 92 5
e 205 124 7
e 205 162 0
e 206 56 5
e 206 184 4
e 206 192 5
e 207 46 1
e 207 118 9
e 207 144 1
e 207 160 6
e 207 200 6
e 208 6 5
e 208 12 2
e 208 130 0
e 209 76 5
e 209 85 5
e 209 102 8
e 209 129 9
e 209 153 1
e 209 174 2
e 209 202 2
e 209 207 4
e 210 7 3
e 210 70 0
e 210 100 2
e 211 22 3
e 211 51 6
e 211 179 4
e 211 201 8
e 211 210 3
e 212 1 0
e 212 20 2
e 212 47 8
e 212 57 3
e 212 195 3
e 213 24 1
e 213 71 2
e 213 120 6
e 214 51 7
e 214 55 9
e 214 80 2
e 214 106 9
e 214 138 3
e 214 152 4
e 215 12 7
e 215 53 1
e 215 107 0
e 215 173 3
e 215 182 4
e 216 189 3
e 216 201 4
e 217 89 0
e 217 105 4
e 217 139 3
e 217 204 3
e 218 29 0
e 218 58 8
e 218 87 2
e 219 14 9
e 219 49 7
e 219 61 2
e 219 74 9
e 219 103 7
e 219 162 8
e 220 14 4
e 221 76 1
e 221 84 7
e 221 147 1
e 221 218 9
e 222 95 0
e 222 115 2
e 222 130 7
e 222 158 3
e 222 171 6
e 222 191 8
e 223 27 0
e 223 56 3
e 223 71 0
e 223 101 4
e 223 111 8
e 223 161 9
e 224 23 9
e 224 98 2
e 224 180 7
e 225 44 2
e 225 122 9
e 225 148 8
e 226 48 8
e 226 97 1
e 226 118 3
e 226 173 2
e 226 181 3
e 226 190 4
e 226 213 4
e 227 14 2
e 227 36 4
e 228 36 7
e 228 58 3
e 228 119 1
e 228 128 5
e 228 170 8
e 229 10 7
e 229 42 7
e 229 72 7
e 229 120 3
e 229 136 8
e 229 167 0
e 229 168 0
e 229 227 4
e 230 41 2
e 230 114 3
e 230 119 8
e 230 126 7
e 230 208 9
e 231 20 0
e 231 28 5
e 231 29 8
e 231 58 5
e 231 98 6
e 231 121 1
e 231 180 4
e 231 226 2
e 232 26 0
e 232 145 3
e 232 148 8
e 232 186 2
e 232 219 9
e 232 224 8
e 233 35 5
e 233 75 3
e 233 115 6
e 233 163 6
e 233 198 7
e 234 32 2
e 234 161 9
e 234 175 6
e 234 211 8
